00001	0103	1	24
00008	0104	1	31
00009	0105	1	3
00013	0106	1	169
00025	0110	1	77
00026	0112	1	304
00051	0119	1	47
00078	0120	1	32
00085	0121	1	24
00088	0122	1	7
00109	0123	1	5
00121	0124	1	24
00125	0001	0	1
00128	0002	0	1
00133	0125	1	46
00154	0126	1	11
00168	0127	1	34
00175	0128	1	32
00183	0129	1	6
00193	0130	1	4
00194	0131	1	97
00199	0003	0	1
00230	0004	0	1
00233	0005	0	1
00235	0133	1	20
00236	0006	0	1
00245	0134	1	24
00250	0135	1	68
00255	0137	1	25
00256	0138	1	69
00282	0140	1	4
00299	0141	1	13
00321	0142	1	26
00373	0007	0	1
00385	0008	0	1
00503	0143	1	37
00516	0144	1	46
00566	0145	1	3
00582	0146	1	49
00585	0147	1	8
00597	0148	1	84
00599	0009	0	1
00605	0150	1	27
00606	0151	1	37
00672	0152	1	2
00734	0153	1	2
00759	0154	1	48
00769	0155	1	19
00773	0010	0	1
00776	0156	1	24
00782	0157	1	3
00794	0158	1	2
00985	0159	1	24
00994	0160	1	5
01038	0161	1	3
01049	0162	1	20
01088	0520a	3	14
01088b	0520b	3	1
01088c	0520c	3	1
01101	0163	1	28
01109	0164	1	47
01111	0165	1	2
01127	0166	1	26
01128	0490a	2	48
01128b	0490b	2	15
01141	0167	1	16
01143	0168	1	24
01154	0011	0	1
01158	0169	1	18
01172	0170	1	113
01179	0012	0	1
01197	0173	1	6
01212	0013	0	1
01219	0174	1	24
01245	0175	1	49
01252	0176	1	9
01312	0522a	4	4
01312b	0522b	4	2
01312c	0522c	4	2
01312d	0522d	4	1
01369	0177	1	4
01410	0178	1	6
01412	0014	0	1
01503	0179	1	3
01506	0015	0	1
01600	0180	1	2
01601	0016	0	1
01607	0017	0	1
01611	0492a	2	44
01611b	0492b	2	3
01639	0181	1	26
01644	0182	1	24
01659	0183	1	61
01666	0185	1	2
01682	0493a	2	76
01682b	0493b	2	1
01683	0186	1	3
01710	0018	0	1
01796	0187	1	3
01833	0188	1	2
01863	0189	1	3
01903	0190	1	76
01934	0192	1	17
01938	0193	1	37
01939	0194	1	16
01946	0195	1	19
01954	0019	0	1
02029	0196	1	15
02031	0197	1	132
02051	0020	0	1
02105	0200	1	46
02134	0021	0	1
02142	0201	1	4
02149	0022	0	1
02203	0202	1	43
02262	0203	1	24
02277	0204	1	24
02293	0205	1	23
02332	0023	0	1
02349	0206	1	16
02352	0207	1	5
02429	0208	1	76
02439	0210	1	3
02440	0211	1	29
02464	0212	1	16
02469	0213	1	9
02472	0214	1	2
02473	0215	1	77
02482	0217	1	76
02774	0219	1	18
02782	0220	1	10
02783	0221	1	87
02796	0024	0	1
02835	0223	1	4
02899	0224	1	6
02902	0025	0	1
02907	0026	0	1
02924	0027	0	1
02932	0028	0	1
02944	0225	1	6
03008	0495a	2	2
03008b	0495b	2	1
03037	0226	1	34
03065	0227	1	8
03084	0228	1	48
03101	0229	1	2
03124	0230	1	14
03128	0231	1	51
03132	0233	1	3
03138	0029	0	1
03145	0234	1	32
03159	0030	0	1
03179	0235	1	26
03194	0031	0	1
03214	0032	0	1
03286	0033	0	1
03320	0236	1	2
03329	0237	1	2
03367	0238	1	4
03372	0239	1	24
03373	0240	1	4
03395	0241	1	7
03405	0242	1	2
03414	0243	1	45
03453	0244	1	45
03550	0245	1	46
03587	0246	1	24
03611	0247	1	22
03612	0248	1	125
03617	0251	1	67
03636	0253	1	7
03645	0496a	2	3
03645b	0496b	2	1
03647	0254	1	97
03659	0256	1	30
03666	0257	1	3
03672	0258	1	9
03700	0259	1	2
03758	0034	0	1
03780	0260	1	16
03793	0261	1	4
03825	0262	1	2
03855	0263	1	2
03856	0264	1	7
03939	0265	1	3
03947	0266	1	9
04009	0267	1	19
04019	0268	1	12
04099	0269	1	2
04130	0270	1	4
04192	0035	0	1
04233	0036	0	1
04243	0271	1	98
04261	0037	0	1
04277	0273	1	4
04298	0497a	2	15
04298b	0497b	2	8
04303	0038	0	1
04353	0498a	2	9
04353b	0498b	2	6
04376	0039	0	1
04385	0274	1	25
04389	0275	1	2
04391	0276	1	2
04446	0277	1	13
04485	0278	1	6
04512	0279	1	107
04523	0282	1	201
04554	0287	1	10
04654	0288	1	4
04664	0289	1	31
04674	0290	1	112
04679	0040	0	1
04693	0293	1	3
04696	0294	1	10
04711	0295	1	38
04739	0296	1	3
04743	0041	0	1
04806	0297	1	2
04930	0298	1	5
04933	0299	1	3
04993	0042	0	1
05010	0300	1	9
05014	0301	1	7
05031	0499a	2	2
05031b	0499b	2	1
05279	0302	1	23
05323	0303	1	25
05391	0043	0	1
05558	0304	1	8
05580	0305	1	66
05639	0044	0	1
05643	0500a	2	59
05643b	0500b	2	1
05644	0307	1	89
05841	0309	1	318
05952	0316	1	4
05964	0317	1	2
05979	0318	1	3
05983	0319	1	67
06031	0321	1	70
06045	0045	0	1
06074	0323	1	58
06088	0502a	2	2
06088b	0502b	2	1
06123	0046	0	1
06175	0047	0	1
06272	0503a	2	16
06272b	0503b	2	10
06317	0325	1	2
06408	0326	1	5
06476	0048	0	1
06487	0327	1	22
06835	0328	1	6
06872	0504a	2	85
06872b	0504b	2	4
06885	0049	0	1
06957	0329	1	2
06974	0050	0	1
07032	0330	1	91
07043	0332	1	70
07072	0334	1	5
07112	0335	1	194
07125	0339	1	24
07139	0340	1	6
07192	0341	1	6
07200	0051	0	1
07230	0342	1	24
07248	0343	1	3
07252	0052	0	1
07262	0344	1	2
07304	0053	0	1
07403	0054	0	1
07456	0345	1	3
07461	0346	1	2
07469	0347	1	7
07508	0055	0	1
07530	0056	0	1
07535	0506a	2	30
07535b	0506b	2	1
07559	0348	1	2
07591	0349	1	9
07598	0350	1	30
07613	0351	1	25
07649	0352	1	2
07685	0353	1	46
07709	0354	1	99
07717	0356	1	13
07771	0357	1	2
07779	0358	1	12
07801	0057	0	1
07817	0507a	2	7
07817b	0507b	2	2
07843	0359	1	2
07844	0360	1	11
07907	0361	1	2
07941	0362	1	83
08107	0364	1	24
08165	0508a	2	23
08165b	0508b	2	1
08244	0365	1	63
08248	0367	1	16
08261	0058	0	1
08296	0059	0	1
08303	0368	1	113
08353	0060	0	1
08412	0371	1	6
08426	0372	1	46
08437	0061	0	1
08493	0062	0	1
08767	0373	1	15
08779	0063	0	1
08807	0374	1	26
08822	0375	1	24
08924	0509a	2	42
08924b	0509b	2	5
08963	0376	1	2
09030	0377	1	4
09064	0378	1	24
09128	0379	1	2
09139	0380	1	29
09144	0381	1	118
09155	0384	1	3
09175	0385	1	85
09177	0387	1	43
09191	0388	1	66
09255	0390	1	136
09264	0393	1	28
09290	0064	0	1
09292	0510a	2	7
09292b	0510b	2	2
09315	0394	1	25
09328	0395	1	13
09335	0396	1	2
09336	0065	0	1
09348	0066	0	1
09357	0397	1	2
09436	0067	0	1
09447	0068	0	1
09459	0069	0	1
09508	0398	1	9
09554	0399	1	2
09568	0400	1	8
09596	0401	1	2
09602	0402	1	71
09610	0404	1	51
09629	0511a	2	35
09629b	0511b	2	1
09632	0406	1	2
09638	0407	1	83
09788	0409	1	82
09789	0070	0	1
09905	0074	0	1
09910	0071	0	1
09925	0072	0	1
09961	0411	1	3
09966	0412	1	2
09972	0512a	2	15
09972b	0512b	2	4
10026	0073	0	1
10075	0075	0	1
10139	0076	0	1
10189	0077	0	1
10191	0078	0	1
10223	0079	0	1
10270	0413	1	37
10614	0414	1	121
10630	0513a	2	20
10630b	0513b	2	4
10637	0417	1	81
10683	0419	1	3
10728	0080	0	1
10826	0514a	2	14
10826b	0514b	2	1
10831	0420	1	21
10837	0421	1	18
10856	0081	0	1
10875	0082	0	1
10887	0422	1	2
10890	0423	1	100
10928	0425	1	16
10974	0426	1	8
11017	0427	1	8
11019	0083	0	1
11025	0428	1	51
11028	0430	1	2
11049	0431	1	19
11085	0432	1	104
11095	0435	1	25
11162	0436	1	18
11171	0084	0	1
11189	0085	0	1
11275	0437	1	3
11338	0086	0	1
11342	0438	1	2
11344	0439	1	71
11355	0087	0	1
11377	0441	1	3
11411	0442	1	29
11454	0443	1	2
11473	0444	1	3
11495	0445	1	48
11548	0088	0	1
11553	0515a	2	7
11553b	0515b	2	4
11662	0446	1	7
11715	0447	1	22
11734	0516a	2	1
11734b	0516b	2	1
11908	0448	1	16
11984	0449	1	2
12009	0450	1	2
12046	0451	1	11
12051	0452	1	2
12062	0453	1	3
12083	0454	1	2
12097	0455	1	2
12103	0456	1	3
12108	0457	1	6
12115	0458	1	2
12134	0459	1	19
12262	0460	1	15
12371	0461	1	22
12440	0462	1	44
12698	0089	0	1
12709	0463	1	25
12716	0090	0	1
12757	0091	0	1
12768	0464	1	2
12831	0465	1	23
12927	0466	1	22
12955	0092	0	1
12963	0467	1	48
12994	0093	0	1
13001	0094	0	1
13002	0521a	3	12
13002b	0521b	3	3
13002c	0521c	3	3
13073	0517a	2	2
13073b	0517b	2	1
13103	0095	0	1
13104	0468	1	111
13108	0471	1	45
13302	0472	1	22
13304	0473	1	7
13346	0474	1	46
13409	0475	1	11
13423	0096	0	1
13503	0476	1	128
13508	0518a	2	4
13508b	0518b	2	1
13526	0479	1	9
13527	0480	1	89
13551	0482	1	3
13559	0483	1	5
13573	0097	0	1
13732	0484	1	5
13755	0485	1	5
13845	0098	0	1
13864	0486	1	5
13934	0099	0	1
13940	0487	1	12
14361	0488	1	7
14709	0100	0	1
14720	0519a	2	2
14720b	0519b	2	1
14809	0101	0	1
14828	0102	0	1
14833	0489	1	2
